benchmark,network_id,network,domain,fold,family,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,method,family_scoring_seconds
revision,socfb_middlebury45,socfb-Middlebury45,social,4,local_similarity,hpi,0.9223952839038153,0.9427373958327945,0.8772420602270857,0.8772420602270857,0.8772420602270857,0.8817879427389449,24308,24308,24308,48616,HPI,0.49200685089454055
revision,socfb_middlebury45,socfb-Middlebury45,social,4,local_similarity,hdi,0.9490811317039047,0.9513593322573137,0.8852641105808787,0.8852641105808787,0.8852641105808787,0.8950196609901288,24308,24308,24308,48616,HDI,0.49200685089454055
revision,socfb_middlebury45,socfb-Middlebury45,social,4,local_similarity,llhn,0.8770302555988295,0.9177250686022169,0.8523531347704459,0.8523531347704459,0.8523531347704459,0.8556720921355467,24308,24308,24308,48616,LLHN,0.49200685089454055
revision,socfb_middlebury45,socfb-Middlebury45,social,5,local_similarity,cn,0.9488837837208038,0.9512509556700102,0.884518862879006,0.884518862879006,0.884518862879006,0.8943311795802101,24307,24307,24307,48614,CN,0.5385713339783251
revision,socfb_middlebury45,socfb-Middlebury45,social,5,local_similarity,aa,0.9522813156522476,0.9544431178912102,0.8903608014152302,0.8903608014152302,0.8903608014152302,0.8997391516879854,24307,24307,24307,48614,AA,0.5385713339783251
revision,socfb_middlebury45,socfb-Middlebury45,social,5,local_similarity,ra,0.9573184779987739,0.9584773155377155,0.8966141440737236,0.8966141440737236,0.8966141440737236,0.9057008535385217,24307,24307,24307,48614,RA,0.5385713339783251
revision,socfb_middlebury45,socfb-Middlebury45,social,5,local_similarity,ja,0.9537651040559386,0.9548317938271301,0.8892088698728762,0.8892088698728762,0.8892088698728762,0.8989221535273283,24307,24307,24307,48614,JA,0.5385713339783251
revision,socfb_middlebury45,socfb-Middlebury45,social,5,local_similarity,sa,0.954547088430184,0.9557204153912574,0.8908544863619533,0.8908544863619533,0.8908544863619533,0.9004234644556154,24307,24307,24307,48614,SA,0.5385713339783251
revision,socfb_middlebury45,socfb-Middlebury45,social,5,local_similarity,so,0.9537651040559386,0.9548317938271301,0.8892088698728762,0.8892088698728762,0.8892088698728762,0.8989221535273283,24307,24307,24307,48614,SO,0.5385713339783251
revision,socfb_middlebury45,socfb-Middlebury45,social,5,local_similarity,hpi,0.9279655435021277,0.9448698411174274,0.8793351709384128,0.8793351709384128,0.8793351709384128,0.8850958754500807,24307,24307,24307,48614,HPI,0.5385713339783251
revision,socfb_middlebury45,socfb-Middlebury45,social,5,local_similarity,hdi,0.948623687084269,0.9505084166738389,0.8819681573209364,0.8819681573209364,0.8819681573209364,0.8920961108594383,24307,24307,24307,48614,HDI,0.5385713339783251
revision,socfb_middlebury45,socfb-Middlebury45,social,5,local_similarity,llhn,0.8808154463899159,0.9194997842772941,0.8516065330974616,0.8516065330974616,0.8516065330974616,0.8549457325740237,24307,24307,24307,48614,LLHN,0.5385713339783251
