benchmark,network_id,network,domain,fold,family,method_id,method,parameter,parameter_value,is_primary,configuration_scoring_seconds,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count
revision,socfb_middlebury45,socfb-Middlebury45,social,4,quasi_local_walk,pfp,PFP-l3,steps,5.0,False,205.42500652279705,0.9077883683992138,0.9265172099640375,0.8549860128352805,0.8549860128352805,0.8549860128352805,0.8633705888736493,24308,24308,24308,48616
revision,socfb_middlebury45,socfb-Middlebury45,social,4,quasi_local_walk,lrw,LRW-l3,steps,7.0,False,208.6732195573859,0.8416382336156248,0.8595834128532984,0.777110416323844,0.777110416323844,0.777110416323844,0.7896901568562107,24308,24308,24308,48616
revision,socfb_middlebury45,socfb-Middlebury45,social,4,quasi_local_walk,srw,SRW-l3,steps,7.0,False,208.6732195573859,0.9233448933442893,0.9320671800167827,0.8577011683396413,0.8577011683396413,0.8577011683396413,0.8682411051273532,24308,24308,24308,48616
revision,socfb_middlebury45,socfb-Middlebury45,social,4,quasi_local_walk,pfp,PFP-l3,steps,7.0,False,208.6732195573859,0.9077864783833822,0.9265136982459403,0.8549860128352805,0.8549860128352805,0.8549860128352805,0.8633705546001245,24308,24308,24308,48616
revision,socfb_middlebury45,socfb-Middlebury45,social,5,quasi_local_path,lpi,LPI-beta-0.001,beta,0.1,False,1.4558193879202008,0.9097797957349532,0.9181777708879628,0.8395935327271979,0.8395935327271979,0.8395935327271979,0.8513170653470374,24307,24307,24307,48614
revision,socfb_middlebury45,socfb-Middlebury45,social,5,quasi_local_path,lpi,LPI-beta-0.001,beta,0.01,False,1.4504069671966136,0.9357080373011181,0.9412827329698891,0.869173489118361,0.869173489118361,0.869173489118361,0.8795881797584284,24307,24307,24307,48614
revision,socfb_middlebury45,socfb-Middlebury45,social,5,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,1.415412020869553,0.9472340515603086,0.9505027433014859,0.8805282428929938,0.8805282428929938,0.8805282428929938,0.8906389872155402,24307,24307,24307,48614
revision,socfb_middlebury45,socfb-Middlebury45,social,5,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,122.07274620421231,0.9330922453799496,0.9393876878162342,0.8664170814991566,0.8664170814991566,0.8664170814991566,0.876901537061979,24307,24307,24307,48614
revision,socfb_middlebury45,socfb-Middlebury45,social,5,quasi_local_walk,srw,SRW-l3,steps,3.0,True,122.07274620421231,0.9528339679603965,0.9563696373981692,0.8912658904842227,0.8912658904842227,0.8912658904842227,0.9004948921945618,24307,24307,24307,48614
revision,socfb_middlebury45,socfb-Middlebury45,social,5,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,122.07274620421231,0.9224589364109408,0.9371761295857416,0.8668696260336528,0.8668696260336528,0.8668696260336528,0.8756656194840479,24307,24307,24307,48614
revision,socfb_middlebury45,socfb-Middlebury45,social,5,quasi_local_walk,lrw,LRW-l3,steps,5.0,False,203.7099697883241,0.8791998373627703,0.8927988587124623,0.8098078742749002,0.8098078742749002,0.8098078742749003,0.8221511115099648,24307,24307,24307,48614
revision,socfb_middlebury45,socfb-Middlebury45,social,5,quasi_local_walk,srw,SRW-l3,steps,5.0,False,203.7099697883241,0.9382115870180393,0.9441466816300396,0.8743571810589542,0.8743571810589542,0.8743571810589542,0.8843135854891381,24307,24307,24307,48614
revision,socfb_middlebury45,socfb-Middlebury45,social,5,quasi_local_walk,pfp,PFP-l3,steps,5.0,False,203.7099697883241,0.9129128016197834,0.9289084884007014,0.8575718928703666,0.8575718928703666,0.8575718928703666,0.866611383250946,24307,24307,24307,48614
revision,socfb_middlebury45,socfb-Middlebury45,social,5,quasi_local_walk,lrw,LRW-l3,steps,7.0,False,206.5072833369486,0.8410245641938083,0.8589801941572562,0.7754144896531864,0.7754144896531864,0.7754144896531864,0.7882153397351046,24307,24307,24307,48614
revision,socfb_middlebury45,socfb-Middlebury45,social,5,quasi_local_walk,srw,SRW-l3,steps,7.0,False,206.5072833369486,0.923960403474376,0.9321182081183523,0.8576130332825935,0.8576130332825935,0.8576130332825935,0.8682937685520572,24307,24307,24307,48614
revision,socfb_middlebury45,socfb-Middlebury45,social,5,quasi_local_walk,pfp,PFP-l3,steps,7.0,False,206.5072833369486,0.912910481174614,0.9289044686335958,0.8575718928703666,0.8575718928703666,0.8575718928703666,0.8666113050624895,24307,24307,24307,48614
revision,ca_grqc,ca-GrQc,scientific_collaboration,1,quasi_local_path,lpi,LPI-beta-0.001,beta,0.1,False,0.027240571100264788,0.9819701496244864,0.9820409079775828,0.9681597409606044,0.9681597409606044,0.9681597409606044,0.9731671348135406,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,1,quasi_local_path,lpi,LPI-beta-0.001,beta,0.01,False,0.027335023041814566,0.9825042429310552,0.9823783080717694,0.9681597409606044,0.9681597409606044,0.9681597409606044,0.9732351077916478,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,1,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.027341207955032587,0.9825042429310553,0.9823783080717694,0.9681597409606044,0.9681597409606044,0.9681597409606044,0.9732351077916478,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,1,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,0.593743528239429,0.9511676215190323,0.950026488164494,0.9125742039935241,0.9125742039935241,0.9125742039935241,0.926457063215057,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,1,quasi_local_walk,srw,SRW-l3,steps,3.0,True,0.593743528239429,0.9835198941765215,0.9831024732286059,0.9681597409606044,0.9681597409606044,0.9681597409606044,0.9733327195787719,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,1,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,0.593743528239429,0.9826593777567698,0.9824419437390803,0.9681597409606044,0.9681597409606044,0.9681597409606044,0.9732291492532076,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,1,quasi_local_walk,lrw,LRW-l3,steps,5.0,False,6.104137469083071,0.9876317411992583,0.9853196738475464,0.9568267674042094,0.9568267674042094,0.9568267674042094,0.9636687028663877,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,1,quasi_local_walk,srw,SRW-l3,steps,5.0,False,6.104137469083071,0.9929534458182534,0.9915127202893516,0.9686994063680519,0.9686994063680519,0.9686994063680519,0.9737710363617865,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,1,quasi_local_walk,pfp,PFP-l3,steps,5.0,False,6.104137469083071,0.9913766863099738,0.9901390927155654,0.9660010793308149,0.9660010793308149,0.9660010793308149,0.9713788811092301,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,1,quasi_local_walk,lrw,LRW-l3,steps,7.0,False,20.83211578289047,0.9907157881612568,0.988292202169787,0.9584457636265515,0.9584457636265515,0.9584457636265515,0.965000861767222,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,1,quasi_local_walk,srw,SRW-l3,steps,7.0,False,20.83211578289047,0.9944011159322306,0.9929234808040169,0.9686994063680519,0.9686994063680519,0.9686994063680519,0.9737579706335547,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,1,quasi_local_walk,pfp,PFP-l3,steps,7.0,False,20.83211578289047,0.9929071507794838,0.9916364967589495,0.9665407447382622,0.9665407447382622,0.9665407447382622,0.9718274470863957,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,2,quasi_local_path,lpi,LPI-beta-0.001,beta,0.1,False,0.02839792612940073,0.9822364583213046,0.982089107991038,0.9670804101457097,0.9670804101457097,0.9670804101457097,0.9723806757786667,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,2,quasi_local_path,lpi,LPI-beta-0.001,beta,0.01,False,0.029254585970193148,0.9822361036775518,0.9820869237003981,0.9670804101457097,0.9670804101457097,0.9670804101457097,0.9723803093347447,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,2,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.028227309230715036,0.9822361050407562,0.9820869237003981,0.9670804101457097,0.9670804101457097,0.9670804101457097,0.9723803093347447,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,2,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,0.6451631062664092,0.9573550632980099,0.9566444519454603,0.9190501888828926,0.9190501888828926,0.9190501888828926,0.9319624387050628,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,2,quasi_local_walk,srw,SRW-l3,steps,3.0,True,0.6451631062664092,0.9827043533035479,0.9823739394904895,0.9670804101457097,0.9670804101457097,0.9670804101457097,0.9724256855917317,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,2,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,0.6451631062664092,0.9812420816206702,0.9813052388900425,0.9670804101457097,0.9670804101457097,0.9670804101457097,0.9722471927474021,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,2,quasi_local_walk,lrw,LRW-l3,steps,5.0,False,5.818360181059688,0.988144094673918,0.9859721942713919,0.963302752293578,0.963302752293578,0.963302752293578,0.9691242543629919,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,2,quasi_local_walk,srw,SRW-l3,steps,5.0,False,5.818360181059688,0.9921449035272516,0.9905830861929824,0.9697787371829466,0.9697787371829466,0.9697787371829466,0.9746723884477662,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,2,quasi_local_walk,pfp,PFP-l3,steps,5.0,False,5.818360181059688,0.989683958894178,0.9886612016685651,0.9670804101457097,0.9670804101457097,0.9670804101457097,0.9721709605045848,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,2,quasi_local_walk,lrw,LRW-l3,steps,7.0,False,20.840143258683383,0.9925113621692015,0.9906436638533974,0.9643820831084727,0.9643820831084727,0.9643820831084727,0.9700216697067869,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,2,quasi_local_walk,srw,SRW-l3,steps,7.0,False,20.840143258683383,0.9944558537212204,0.9928835810949936,0.9697787371829466,0.9697787371829466,0.9697787371829466,0.974663869408339,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,2,quasi_local_walk,pfp,PFP-l3,steps,7.0,False,20.840143258683383,0.9916365753049072,0.9903474740426182,0.9670804101457097,0.9670804101457097,0.9670804101457097,0.9721692128952822,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_path,lpi,LPI-beta-0.001,beta,0.1,False,0.027154413051903248,0.9867321771956816,0.9867592669986596,0.9757150566648678,0.9757150566648678,0.9757150566648678,0.979578927203752,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_path,lpi,LPI-beta-0.001,beta,0.01,False,0.027235882356762886,0.986896076291411,0.9868651322850098,0.9757150566648678,0.9757150566648678,0.9757150566648678,0.9795990939605281,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.02732250327244401,0.9868960762914111,0.9868651322850098,0.9757150566648678,0.9757150566648678,0.9757150566648678,0.9795990939605281,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,0.6075574522837996,0.9585698443693752,0.9576850480063397,0.922288181327577,0.922288181327577,0.922288181327577,0.9347313072497219,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_walk,srw,SRW-l3,steps,3.0,True,0.6075574522837996,0.9875438827639411,0.9872824774166192,0.9762547220723151,0.9762547220723151,0.9762547220723151,0.9801045396131535,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,0.6075574522837996,0.985925863163323,0.9863235738256745,0.9751753912574204,0.9751753912574204,0.9751753912574204,0.9789879186974125,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_walk,lrw,LRW-l3,steps,5.0,False,5.976699251215905,0.9911271419996659,0.9893309051787784,0.9692390717754992,0.9692390717754992,0.9692390717754992,0.9741313447044908,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_walk,srw,SRW-l3,steps,5.0,False,5.976699251215905,0.9946091864185336,0.9934672235539923,0.9762547220723151,0.9762547220723151,0.9762547220723151,0.9801002825370674,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_walk,pfp,PFP-l3,steps,5.0,False,5.976699251215905,0.9925245823673186,0.9919677808393441,0.9708580679978414,0.9708580679978414,0.9708580679978414,0.9753759316523944,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_walk,lrw,LRW-l3,steps,7.0,False,20.5871174861677,0.9941291732806894,0.9928302844033785,0.9697787371829466,0.9697787371829466,0.9697787371829466,0.9745715151793706,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_walk,srw,SRW-l3,steps,7.0,False,20.5871174861677,0.9959079313686089,0.9948072130519229,0.9762547220723151,0.9762547220723151,0.9762547220723151,0.9800943083240244,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_walk,pfp,PFP-l3,steps,7.0,False,20.5871174861677,0.9936104594251354,0.9929939605819998,0.9708580679978414,0.9708580679978414,0.9708580679978414,0.9753740059007571,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_path,lpi,LPI-beta-0.001,beta,0.1,False,0.02687865123152733,0.978182329131138,0.9784119275083447,0.9627630868861305,0.9627630868861305,0.9627630868861305,0.9685177447407914,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_path,lpi,LPI-beta-0.001,beta,0.01,False,0.028053938876837492,0.9786252500823723,0.9786811777345644,0.9627630868861305,0.9627630868861305,0.9627630868861305,0.9685753509342292,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.02796195074915886,0.978656571367458,0.9786944290977801,0.9627630868861305,0.9627630868861305,0.9627630868861305,0.9685797600719002,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,0.6101425066590309,0.9462390352737606,0.9449593707379029,0.9007015650296816,0.9007015650296816,0.9007015650296816,0.9163757990929574,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_walk,srw,SRW-l3,steps,3.0,True,0.6101425066590309,0.9799015561095394,0.9794925688976235,0.9627630868861305,0.9627630868861305,0.9627630868861305,0.9687040253926907,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,0.6101425066590309,0.9751098846587521,0.9773771562225052,0.9627630868861305,0.9627630868861305,0.9627630868861305,0.9679724543956194,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_walk,lrw,LRW-l3,steps,5.0,False,5.785471187904477,0.9861098788974841,0.9838675574300977,0.9557474365893146,0.9557474365893146,0.9557474365893146,0.9626536949857363,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_walk,srw,SRW-l3,steps,5.0,False,5.785471187904477,0.990827728992597,0.9893016356842029,0.9638424177010254,0.9638424177010254,0.9638424177010254,0.9695956247113255,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_walk,pfp,PFP-l3,steps,5.0,False,5.785471187904477,0.9852056938854412,0.98659005728375,0.9600647598488937,0.9600647598488937,0.9600647598488937,0.9655935503241106,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_walk,lrw,LRW-l3,steps,7.0,False,20.456847838591784,0.9900466972778525,0.9881493495619332,0.9546681057744199,0.9546681057744199,0.9546681057744199,0.9617510921254424,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_walk,srw,SRW-l3,steps,7.0,False,20.456847838591784,0.9924399690023764,0.9906139575006939,0.9649217485159202,0.9649217485159202,0.9649217485159202,0.9704847217389299,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_walk,pfp,PFP-l3,steps,7.0,False,20.456847838591784,0.9865221004763751,0.9873803336372895,0.9600647598488937,0.9600647598488937,0.9600647598488937,0.9655892678540055,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_path,lpi,LPI-beta-0.001,beta,0.1,False,0.03382546501234174,0.9793301424163394,0.9795949393189497,0.9643820831084727,0.9643820831084727,0.9643820831084727,0.9699020670093146,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_path,lpi,LPI-beta-0.001,beta,0.01,False,0.027566616889089346,0.9798350309364267,0.979891565987857,0.9643820831084727,0.9643820831084727,0.9643820831084727,0.9699669204003574,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.027192750945687294,0.9798599734742535,0.9799033611573128,0.9643820831084727,0.9643820831084727,0.9643820831084727,0.9699702353534086,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,0.6294965432025492,0.9537869610737677,0.9528143711179695,0.9141932002158661,0.9141932002158661,0.9141932002158661,0.9278746218216825,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_walk,srw,SRW-l3,steps,3.0,True,0.6294965432025492,0.9814835825990207,0.9810920521235819,0.9643820831084727,0.9643820831084727,0.9643820831084727,0.9701509746681309,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,0.6294965432025492,0.9805138403500606,0.9804079322951448,0.9643820831084727,0.9643820831084727,0.9643820831084727,0.9700315802117366,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_walk,lrw,LRW-l3,steps,5.0,False,6.180289050098509,0.9872164908570513,0.9846661340880689,0.9638424177010254,0.9638424177010254,0.9638424177010254,0.9695586323206488,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_walk,srw,SRW-l3,steps,5.0,False,6.180289050098509,0.9904909831744153,0.9884306861963608,0.9686994063680519,0.9686994063680519,0.9686994063680519,0.9737429107049319,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_walk,pfp,PFP-l3,steps,5.0,False,6.180289050098509,0.9891282780764794,0.9872840792297551,0.9670804101457097,0.9670804101457097,0.9670804101457097,0.9722622362228099,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_walk,lrw,LRW-l3,steps,7.0,False,20.5135559970513,0.9917552708357805,0.9899310026272647,0.963302752293578,0.963302752293578,0.963302752293578,0.9690951536754913,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_walk,srw,SRW-l3,steps,7.0,False,20.5135559970513,0.9933865158693805,0.9916152363300539,0.9686994063680519,0.9686994063680519,0.9686994063680519,0.9737318701706861,1853,1853,1853,3706
revision,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_walk,pfp,PFP-l3,steps,7.0,False,20.5135559970513,0.9916710174830761,0.9897202913901961,0.9670804101457097,0.9670804101457097,0.9670804101457097,0.9722580101938691,1853,1853,1853,3706
revision,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_path,lpi,LPI-beta-0.001,beta,0.1,False,0.07289496809244156,0.9676959598362024,0.9677061975630754,0.9418676561533704,0.9418676561533704,0.9418676561533704,0.9502714230829037,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_path,lpi,LPI-beta-0.001,beta,0.01,False,0.07356214709579945,0.9676946770369845,0.9677060541425767,0.9418676561533704,0.9418676561533704,0.9418676561533704,0.9502682109448669,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.07230507209897041,0.9676946770369845,0.9677060541425768,0.9418676561533704,0.9418676561533704,0.9418676561533704,0.9502682109448669,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,1.7437992729246616,0.9267235078580254,0.9253655979736022,0.873222016079159,0.873222016079159,0.873222016079159,0.8912222618675326,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_walk,srw,SRW-l3,steps,3.0,True,1.7437992729246616,0.9688390067054711,0.9683014404389967,0.9418676561533704,0.9418676561533704,0.9418676561533704,0.9503757046589691,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,1.7437992729246616,0.9679949369452936,0.9677701631054401,0.9418676561533704,0.9418676561533704,0.9418676561533704,0.9502684702231587,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_walk,lrw,LRW-l3,steps,5.0,False,30.17859778692946,0.9814162825239894,0.9774837466329647,0.9458874458874459,0.9458874458874459,0.945887445887446,0.9536522575624095,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_walk,srw,SRW-l3,steps,5.0,False,30.17859778692946,0.985632936626226,0.9824300327878381,0.9517625231910947,0.9517625231910947,0.9517625231910947,0.9588047322264523,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_walk,pfp,PFP-l3,steps,5.0,False,30.17859778692946,0.9840495343015742,0.9810629964022489,0.9486703772418058,0.9486703772418058,0.9486703772418058,0.9560360121248541,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_walk,lrw,LRW-l3,steps,7.0,False,98.78094522608444,0.987297704686495,0.9840533616043818,0.9468150896722325,0.9468150896722325,0.9468150896722325,0.9544404477446164,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_walk,srw,SRW-l3,steps,7.0,False,98.78094522608444,0.9894562111049364,0.9864225726271844,0.9520717377860235,0.9520717377860235,0.9520717377860235,0.9590681310690926,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_walk,pfp,PFP-l3,steps,7.0,False,98.78094522608444,0.9872473220627223,0.9840537918658776,0.9471243042671614,0.9471243042671614,0.9471243042671614,0.954716294890359,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,2,quasi_local_path,lpi,LPI-beta-0.001,beta,0.1,False,0.0754378940910101,0.9697139593338394,0.9694812174602793,0.9443413729128015,0.9443413729128015,0.9443413729128015,0.9524602733837181,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,2,quasi_local_path,lpi,LPI-beta-0.001,beta,0.01,False,0.0788967739790678,0.9697541182878551,0.9694989537952697,0.9443413729128015,0.9443413729128015,0.9443413729128015,0.9524639324117659,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,2,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.07431087316945195,0.9697541182878551,0.9694989537952697,0.9443413729128015,0.9443413729128015,0.9443413729128015,0.9524639324117659,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,2,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,1.7722010491415858,0.929777366026417,0.9284744285075588,0.878169449598021,0.878169449598021,0.878169449598021,0.8954852960419284,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,2,quasi_local_walk,srw,SRW-l3,steps,3.0,True,1.7722010491415858,0.9705254055467031,0.969879974253152,0.9443413729128015,0.9443413729128015,0.9443413729128015,0.9525244888231705,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,2,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,1.7722010491415858,0.9689731493106148,0.9690113241001129,0.9443413729128015,0.9443413729128015,0.9443413729128015,0.9523181918326119,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,2,quasi_local_walk,lrw,LRW-l3,steps,5.0,False,29.702622058801353,0.9827074454905782,0.9792367275802207,0.9505256648113791,0.9505256648113791,0.9505256648113791,0.9575587208559099,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,2,quasi_local_walk,srw,SRW-l3,steps,5.0,False,29.702622058801353,0.9870834391446281,0.9840683729498996,0.9570191713048856,0.9570191713048856,0.9570191713048856,0.9632960816416599,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,2,quasi_local_walk,pfp,PFP-l3,steps,5.0,False,29.702622058801353,0.9845916128802549,0.9822780070593482,0.9517625231910947,0.9517625231910947,0.9517625231910947,0.9585620570603763,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,2,quasi_local_walk,lrw,LRW-l3,steps,7.0,False,96.2476369892247,0.9871067772751729,0.9836893125721643,0.950834879406308,0.950834879406308,0.950834879406308,0.9577879596307137,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,2,quasi_local_walk,srw,SRW-l3,steps,7.0,False,96.2476369892247,0.9898902397331522,0.9863478505474267,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.9627598182749788,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,2,quasi_local_walk,pfp,PFP-l3,steps,7.0,False,96.2476369892247,0.9870652836564959,0.9839115665381236,0.9505256648113791,0.9505256648113791,0.9505256648113791,0.9575053268682849,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,3,quasi_local_path,lpi,LPI-beta-0.001,beta,0.1,False,0.07382271299138665,0.9698359346902526,0.9697730303680476,0.9455782312925171,0.9455782312925171,0.9455782312925171,0.9534843851367533,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,3,quasi_local_path,lpi,LPI-beta-0.001,beta,0.01,False,0.07237929431721568,0.9698572295471337,0.9697816355979622,0.9455782312925171,0.9455782312925171,0.9455782312925171,0.9534865948098737,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,3,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.07429624302312732,0.9698572295471337,0.9697816355979622,0.9455782312925171,0.9455782312925171,0.9455782312925171,0.9534865948098737,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,3,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,1.7703161500394344,0.9250914530947142,0.9239685388969777,0.8710575139146568,0.8710575139146568,0.8710575139146568,0.8893534835658022,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,3,quasi_local_walk,srw,SRW-l3,steps,3.0,True,1.7703161500394344,0.9707289038444228,0.9702673052129718,0.9455782312925171,0.9455782312925171,0.9455782312925171,0.9535655461080431,3234,3234,3234,6468
