benchmark,network_id,network,domain,fold,family,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,distinct_score_count,tie_group_count,tied_candidate_count,tied_candidate_ratio,largest_tie_group,cutoff_score,cutoff_tie_size,cutoff_tie_positive_count,cutoff_tie_negative_count,cutoff_slots_in_tie,cutoff_tie_crosses_boundary,method,family_scoring_seconds
standard,socfb_middlebury45,socfb-Middlebury45,social,1,quasi_local_path,ora_cni,0.9160806795697232,0.9269821394389899,0.8528879381273655,0.8528879381273655,0.8528879381273655,0.8632917545025254,24308,24308,24308,48616,46478,112,2250,0.046281059733421094,1977,2.2931548605102354,1,0,1,1,False,ORA-CNI-beta-0.001,119.31045576510951
standard,socfb_middlebury45,socfb-Middlebury45,social,1,quasi_local_path,fl,0.9463175808545012,0.9496276287520076,0.8796281059733421,0.8796281059733421,0.8796281059733421,0.889756008738683,24308,24308,24308,48616,20652,6781,34745,0.7146824090834293,1977,0.001648336105728319,6,3,3,3,True,FL-l3,119.31045576510951
standard,socfb_middlebury45,socfb-Middlebury45,social,2,quasi_local_path,lpi,0.94672458341459,0.9505042289006296,0.8836597005101201,0.8836597005101201,0.8836597005101201,0.893323127652973,24308,24308,24308,48616,19694,7425,36347,0.7476345236136251,1899,5.364,2,2,0,2,False,LPI-beta-0.001,77.60181154729798
standard,socfb_middlebury45,socfb-Middlebury45,social,2,quasi_local_path,ora_cni,0.9184217561704062,0.9284865628566468,0.8553562613131479,0.8553562613131479,0.8553562613131479,0.8656849622737038,24308,24308,24308,48616,46513,132,2235,0.04597251933519829,1899,2.3278921995176494,1,1,0,1,False,ORA-CNI-beta-0.001,77.60181154729798
standard,socfb_middlebury45,socfb-Middlebury45,social,2,quasi_local_path,fl,0.9469513724119005,0.9505921394744626,0.8836597005101201,0.8836597005101201,0.8836597005101201,0.8933504181951446,24308,24308,24308,48616,20737,6714,34593,0.7115558663814382,1899,0.0016496122369069474,2,2,0,2,False,FL-l3,77.60181154729798
standard,socfb_middlebury45,socfb-Middlebury45,social,3,quasi_local_path,lpi,0.9463929316830674,0.9495115499680488,0.8792167187757117,0.8792167187757117,0.8792167187757117,0.8894175935926848,24308,24308,24308,48616,19728,7421,36309,0.7468528879381273,1946,5.333,5,1,4,3,True,LPI-beta-0.001,74.86083158710971
standard,socfb_middlebury45,socfb-Middlebury45,social,3,quasi_local_path,ora_cni,0.9178631850154286,0.9273339120486801,0.8526822445285502,0.8526822445285502,0.8526822445285502,0.8633633440492904,24308,24308,24308,48616,46503,122,2235,0.04597251933519829,1946,2.323249177682981,1,0,1,1,False,ORA-CNI-beta-0.001,74.86083158710971
standard,socfb_middlebury45,socfb-Middlebury45,social,3,quasi_local_path,fl,0.9465940734157051,0.9495937910210984,0.8792167187757117,0.8792167187757117,0.8792167187757117,0.8894418025965712,24308,24308,24308,48616,20744,6699,34571,0.7111033404640448,1946,0.001647963900801219,5,1,4,3,True,FL-l3,74.86083158710971
standard,socfb_middlebury45,socfb-Middlebury45,social,4,quasi_local_path,lpi,0.9472276548153528,0.9511171802550716,0.8832483133124898,0.8832483133124898,0.8832483133124899,0.8929784695505864,24308,24308,24308,48616,19660,7433,36389,0.748498436728649,1915,5.332,3,2,1,3,False,LPI-beta-0.001,70.99664188269526
standard,socfb_middlebury45,socfb-Middlebury45,social,4,quasi_local_path,ora_cni,0.9182728436027734,0.9283984458107135,0.8546980417969393,0.8546980417969393,0.8546980417969393,0.8651069721315557,24308,24308,24308,48616,46534,100,2182,0.044882343261477706,1915,2.31225838787342,1,0,1,1,False,ORA-CNI-beta-0.001,70.99664188269526
