benchmark,network_id,network,domain,negative_ratio,is_primary_ratio,family,method_id,method,average_precision_mean,average_precision_std,roc_auc_mean,roc_auc_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,ndcg_mean,ndcg_std
standard,ego_facebook,ego-Facebook,social,1,True,local_similarity,aa,AA,0.992898377275693,0.0005856881805980793,0.993757329656242,0.0004978574624320264,0.97484441163406,0.0013388633862538011,0.97484441163406,0.0013388633862538011,0.97484441163406,0.0013388633862538011,0.9774225574135859,0.0012032322297887
standard,ego_facebook,ego-Facebook,social,1,True,enhanced_local,car_aa,CAR-AA,0.9818050886776742,0.0005061897184351495,0.9826606835372342,0.0004757918900486569,0.971887023098031,0.0009710058577015417,0.971887023098031,0.0009710058577015417,0.971887023098031,0.0009710058577015417,0.9747480113057,0.0008590828667368357
standard,ego_facebook,ego-Facebook,social,1,True,enhanced_local,car_cn,CAR-CN,0.9813841097044282,0.0005122643119895792,0.9824016625317075,0.00048150948418891723,0.9700579563136644,0.0015137910853492815,0.9700579563136644,0.0015137910853492815,0.9700579563136644,0.0015137910853492815,0.9731092652215121,0.0013553768519441432
standard,ego_facebook,ego-Facebook,social,1,True,enhanced_local,car_ra,CAR-RA,0.982843083021654,0.0005093378077467832,0.9833893885591589,0.000504272826834938,0.9718632715395025,0.0009402829674777117,0.9718632715395025,0.0009402829674777117,0.9718632715395025,0.0009402829674777117,0.9748311236218985,0.0008366735725206919
standard,ego_facebook,ego-Facebook,social,1,True,local_similarity,cn,CN,0.9908472003821756,0.0006689821803762522,0.9927234584229995,0.0005417679614421649,0.9711506493169416,0.0014842719585105777,0.9711506493169416,0.0014842719585105777,0.9711506493169416,0.0014842719585105777,0.9740908798323625,0.0013358788619577387
standard,ego_facebook,ego-Facebook,social,1,True,quasi_local_path,fl,FL-l3,0.9927273876853837,0.0005917364735979484,0.9938534484580209,0.00044557292151961364,0.9683001554896243,0.0014961589942514729,0.9683001554896243,0.0014961589942514729,0.9683001554896243,0.0014961589942514195,0.9715626746071546,0.0013450288557924567
standard,ego_facebook,ego-Facebook,social,1,True,enhanced_local,fsw,FSW,0.9921097567114303,0.0006745559742294284,0.9930380551204344,0.0005451779458008567,0.9715782344994561,0.0015018234889465215,0.9715782344994561,0.0015018234889465215,0.9715782344994561,0.0015018234889465215,0.9745316578998235,0.001360958845398996
standard,ego_facebook,ego-Facebook,social,1,True,local_similarity,hdi,HDI,0.9881098953997511,0.0009643548462951421,0.9896600547852994,0.0005501537954373534,0.9519098471919122,0.0011562365468225034,0.9519098471919122,0.0011562365468225034,0.9519098471919121,0.0011562365468224785,0.9565718681220154,0.0011978003079094602
standard,ego_facebook,ego-Facebook,social,1,True,local_similarity,hpi,HPI,0.9662850179446121,0.0019216928080231916,0.9861206690192426,0.0007674293182972097,0.9587391481346534,0.0010272700835875384,0.9587391481346534,0.0010272700835875384,0.9587391481346534,0.0010272700835875384,0.9574525507874213,0.0013294320219855984
standard,ego_facebook,ego-Facebook,social,1,True,enhanced_local,ia1,IA1,0.9935481445872008,0.0005742646981767212,0.9942638874287685,0.00048360231775539954,0.9763528048717355,0.0012365174594085276,0.9763528048717355,0.0012365174594085276,0.9763528048717355,0.0012365174594085276,0.9788087852080032,0.0011213013434987656
standard,ego_facebook,ego-Facebook,social,1,True,enhanced_local,ia2,IA2,0.9935037047959672,0.0005680629078661474,0.9942268562815977,0.0004789861207641596,0.9765784644260531,0.0012367707199478983,0.9765784644260531,0.0012367707199478983,0.9765784644260531,0.0012367707199478983,0.9790029947179283,0.0011168825785907663
standard,ego_facebook,ego-Facebook,social,1,True,local_similarity,ja,JA,0.98883342128716,0.0009784384050453721,0.9904580876195705,0.0005388541302839012,0.9549266202666331,0.001470713068239386,0.9549266202666331,0.001470713068239386,0.9549266202666331,0.0014707130682393185,0.9592600315605226,0.0014584430250980877
standard,ego_facebook,ego-Facebook,social,1,True,enhanced_local,lit,LIT-i2,0.9917346536091138,0.000684422791928287,0.9924061003175702,0.0005958111377289547,0.9670174387333781,0.001745304186824847,0.9670174387333781,0.001745304186824847,0.9670174387333781,0.001745304186824847,0.9704842343146556,0.00155448668133589
standard,ego_facebook,ego-Facebook,social,1,True,local_similarity,llhn,LLHN,0.9109536819635713,0.00264872007926535,0.9589370751372039,0.0012981118147921936,0.93329852413926,0.0018611780337362436,0.93329852413926,0.0018611780337362436,0.93329852413926,0.0018611780337362183,0.9280693793583721,0.00209753655863687
standard,ego_facebook,ego-Facebook,social,1,True,local_bayesian,lnb_aa,LNB-AA,0.9927814987681934,0.0006450729621998453,0.9936602249157469,0.0005338704484596526,0.9747018888822592,0.001222036817174693,0.9747018888822592,0.001222036817174693,0.9747018888822592,0.001222036817174693,0.9772914158334073,0.0011046935241602678
standard,ego_facebook,ego-Facebook,social,1,True,local_bayesian,lnb_cn,LNB-CN,0.9919116725781258,0.0006774034222883753,0.9929831439549346,0.0005400937614441787,0.9721601991700355,0.0010944902799028696,0.9721601991700355,0.0010944902799028696,0.9721601991700355,0.0010944902799028696,0.9749778737791391,0.0009874298275002822
standard,ego_facebook,ego-Facebook,social,1,True,local_bayesian,lnb_ra,LNB-RA,0.9943630192956803,0.00045695088231148003,0.9947408038109451,0.0004692638753153521,0.976673484060797,0.0013226755712718752,0.976673484060797,0.0013226755712718752,0.976673484060797,0.0013226755712718752,0.979177714589583,0.001187414552940673
standard,ego_facebook,ego-Facebook,social,1,True,quasi_local_path,lpi,LPI-beta-0.001,0.992660597056271,0.0005984758377195425,0.9938178353383392,0.00044824145655825566,0.9683001554896243,0.0014961589942514729,0.9683001554896243,0.0014961589942514729,0.9683001554896243,0.0014961589942514195,0.9715555388215062,0.0013457753731549095
standard,ego_facebook,ego-Facebook,social,1,True,quasi_local_walk,lrw,LRW-l3,0.9948354923055733,0.0004562197243207621,0.9955508872740515,0.00041395048520697123,0.973882375477468,0.0014073230437234622,0.973882375477468,0.0014073230437234622,0.973882375477468,0.0014073230437234622,0.9766210712412006,0.0012661204243965116
standard,ego_facebook,ego-Facebook,social,1,True,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,0.9891608980725592,0.0007070431786446817,0.990545150462086,0.000617971949177356,0.9523849072796313,0.0021091106332868457,0.9523849072796313,0.0021091106332868457,0.9523849072796313,0.0021091106332868457,0.957316844776049,0.0018911629236653832
standard,ego_facebook,ego-Facebook,social,1,True,degree_based,pa,PA,0.8528110660931685,0.0024155889756391244,0.8396095863499016,0.003088502336612232,0.7588959185772086,0.0028340475659549215,0.7588959185772086,0.0028340475659549215,0.7588959185772086,0.0028340475659548873,0.7776775779702756,0.0025792419062759917
standard,ego_facebook,ego-Facebook,social,1,True,quasi_local_walk,pfp,PFP-l3,0.9848202220551201,0.0007040635721151072,0.9901373430402385,0.00039068838601743366,0.9628010991055573,0.0014089181039321046,0.9628010991055573,0.0014089181039321046,0.9628010991055573,0.0014089181039321046,0.9657680081092627,0.0012826851213385223
standard,ego_facebook,ego-Facebook,social,1,True,local_similarity,ra,RA,0.9944234542535473,0.0004063622959017899,0.9947883164059016,0.00045649410638374464,0.9768635169826183,0.0014117932311283649,0.9768635169826183,0.0014117932311283649,0.9768635169826183,0.0014117932311283649,0.9793495731727301,0.0012595021428825801
standard,ego_facebook,ego-Facebook,social,1,True,enhanced_local,ra_cni,RA-CNI,0.989160324989259,0.0007070232819052139,0.9905446267591987,0.0006179568779931483,0.9523849072796313,0.0021091106332868457,0.9523849072796313,0.0021091106332868457,0.9523849072796313,0.0021091106332868457,0.9573168049252263,0.0018911631294604124
standard,ego_facebook,ego-Facebook,social,1,True,local_similarity,sa,SA,0.9895738565222711,0.0009944940563843617,0.9914506608185786,0.000520258192155979,0.9614233542510113,0.000988480115647039,0.9614233542510113,0.000988480115647039,0.9614233542510113,0.0009884801156470927,0.9649645202590023,0.0011236841415172307
standard,ego_facebook,ego-Facebook,social,1,True,local_similarity,so,SO,0.98883342128716,0.0009784384050453721,0.9904580876195705,0.0005388541302839012,0.9549266202666331,0.001470713068239386,0.9549266202666331,0.001470713068239386,0.9549266202666331,0.0014707130682393185,0.9592600315605226,0.0014584430250980877
standard,ego_facebook,ego-Facebook,social,1,True,quasi_local_walk,srw,SRW-l3,0.9958544778279746,0.00033494302695099497,0.9964413509130627,0.0002957342377700685,0.976637851080634,0.001452466041376812,0.976637851080634,0.001452466041376812,0.976637851080634,0.001452466041376812,0.9791224803335761,0.001298873418803606
standard,ego_facebook,ego-Facebook,social,5,False,local_similarity,aa,AA,0.9709609355058643,0.0009058146323873056,0.9935817299647901,0.0004179935220897967,0.931695087286766,0.00207379039890979,0.931695087286766,0.00207379039890979,0.931695087286766,0.00207379039890979,0.9378593778195548,0.0018384253239525613
standard,ego_facebook,ego-Facebook,social,5,False,enhanced_local,car_aa,CAR-AA,0.9527312750073944,0.0011019909554404483,0.9824672663152739,0.0006615376491728943,0.9260534919290826,0.0016380396288514611,0.9260534919290826,0.0016380396288514611,0.9260534919290826,0.0016380396288514611,0.9325730494723781,0.0014564594942600903
standard,ego_facebook,ego-Facebook,social,5,False,enhanced_local,car_cn,CAR-CN,0.9508911735686784,0.0011671566815377708,0.9822117641514204,0.0006713809525329868,0.922739794045014,0.0016709454252666167,0.922739794045014,0.0016709454252666167,0.922739794045014,0.0016709454252666167,0.9295491768565134,0.0014824448007845724
standard,ego_facebook,ego-Facebook,social,5,False,enhanced_local,car_ra,CAR-RA,0.9578217052443356,0.0010457396082175468,0.9832078927742393,0.0006561598283805168,0.9328709192084489,0.0015993991496652809,0.9328709192084489,0.0015993991496652809,0.9328709192084489,0.0015993991496652809,0.9390545499621045,0.0014221344512552125
standard,ego_facebook,ego-Facebook,social,5,False,local_similarity,cn,CN,0.9629031762190075,0.0010372102028997404,0.9925388978854297,0.0004325292443313493,0.9238562343750418,0.0015411898981098123,0.9238562343750418,0.0015411898981098123,0.923856234375042,0.0015411898981098247,0.9306232184951286,0.0013646035141880323
standard,ego_facebook,ego-Facebook,social,5,False,quasi_local_path,fl,FL-l3,0.966056515195274,0.0008267909092076159,0.9936674685673846,0.000225251391085864,0.9199843191471444,0.0021952542276927633,0.9199843191471444,0.0021952542276927633,0.9199843191471444,0.0021952542276927633,0.9271590280493308,0.0019479290533588659
standard,ego_facebook,ego-Facebook,social,5,False,enhanced_local,fsw,FSW,0.9680216478369253,0.000789204061504072,0.9928590347858222,0.0004080690525950071,0.924248186577393,0.0014166950692060146,0.924248186577393,0.0014166950692060146,0.924248186577393,0.0014166950692060146,0.9312843284681162,0.0012468252685237432
standard,ego_facebook,ego-Facebook,social,5,False,local_similarity,hdi,HDI,0.9518513517825438,0.0011649477000721222,0.9894868275242399,0.00042144060981323385,0.8953632015035788,0.001945646698494589,0.8953632015035788,0.001945646698494589,0.8953632015035788,0.001945646698494589,0.9037808513856198,0.0013418055977187247
standard,ego_facebook,ego-Facebook,social,5,False,local_similarity,hpi,HPI,0.8719545449300833,0.004322792768290272,0.9860962005942785,0.0005603309871261508,0.8871086511786418,0.0016612178286450295,0.8871086511786418,0.0016612178286450295,0.8871086511786418,0.0016612178286450295,0.8788342317024916,0.0022979022730726744
standard,ego_facebook,ego-Facebook,social,5,False,enhanced_local,ia1,IA1,0.973999647593037,0.0008529570975536897,0.994084895586741,0.00040388493751320376,0.9365290492507002,0.0016625832565623786,0.9365290492507002,0.0016625832565623786,0.9365290492507002,0.0016625832565623786,0.942368033558116,0.0014808333849981028
standard,ego_facebook,ego-Facebook,social,5,False,enhanced_local,ia2,IA2,0.9737957644060284,0.0008370310819145616,0.9940496206043175,0.0003987277854279027,0.93642215806847,0.0013905548010075062,0.93642215806847,0.0013905548010075062,0.93642215806847,0.0013905548010075062,0.942253348541201,0.001245510955914329
standard,ego_facebook,ego-Facebook,social,5,False,local_similarity,ja,JA,0.954826880330842,0.0011740230181089353,0.9902877521589749,0.00042058569476416364,0.9008860404792122,0.002366215546373325,0.9008860404792122,0.002366215546373325,0.9008860404792122,0.002366215546373325,0.9087432426087103,0.0016573406685200266
standard,ego_facebook,ego-Facebook,social,5,False,enhanced_local,lit,LIT-i2,0.966840134584715,0.0008676087275172629,0.9922450611445015,0.00044720983772194596,0.917953349304063,0.0016178301494077774,0.917953349304063,0.0016178301494077774,0.917953349304063,0.0016178301494077642,0.925684588615489,0.001422749015005287
standard,ego_facebook,ego-Facebook,social,5,False,local_similarity,llhn,LLHN,0.6819989223543785,0.005248187545718526,0.9588122109849925,0.0010102705964407548,0.7562354654299719,0.004872766372294867,0.7562354654299719,0.004872766372294867,0.7562354654299719,0.004872766372294849,0.7392128655187571,0.004937404145959907
standard,ego_facebook,ego-Facebook,social,5,False,local_bayesian,lnb_aa,LNB-AA,0.9704423562908723,0.000993672513388144,0.9934734945568149,0.0004392610438793914,0.9316475742955607,0.0023612719238919238,0.9316475742955607,0.0023612719238919238,0.9316475742955607,0.0023612719238919238,0.937782531681749,0.0020862994876183136
standard,ego_facebook,ego-Facebook,social,5,False,local_bayesian,lnb_cn,LNB-CN,0.9663822283977439,0.000974473059590294,0.9927904305676872,0.00042123471660055395,0.9250439343177295,0.001955019252313593,0.9250439343177295,0.001955019252313593,0.9250439343177295,0.001955019252313593,0.9316420323883101,0.0017252497352200332
standard,ego_facebook,ego-Facebook,social,5,False,local_bayesian,lnb_ra,LNB-RA,0.9786353940381944,0.0007725813450376085,0.9946304229391482,0.0003985071206287995,0.9386312949282566,0.0013652759955437522,0.9386312949282566,0.0013652759955437522,0.9386312949282566,0.0013652759955438065,0.9447054631811348,0.0012253742731504762
standard,ego_facebook,ego-Facebook,social,5,False,quasi_local_path,lpi,LPI-beta-0.001,0.9657257326269605,0.0008345435454129199,0.9936315507702094,0.0002252121991640036,0.9199843191471444,0.0021952542276927633,0.9199843191471444,0.0021952542276927633,0.9199843191471444,0.0021952542276927633,0.9271230201010278,0.0019487289732614864
standard,ego_facebook,ego-Facebook,social,5,False,quasi_local_walk,lrw,LRW-l3,0.975866256241303,0.0007983667012185972,0.9954391381504386,0.0002256095690875833,0.9282982526001806,0.00220208492235987,0.9282982526001806,0.00220208492235987,0.9282982526001806,0.00220208492235987,0.9352016105058432,0.0019774235686268547
standard,ego_facebook,ego-Facebook,social,5,False,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,0.9521262871447738,0.001433881494393615,0.9904116623402752,0.0003494498694735155,0.8929165003930617,0.002407333307553368,0.8929165003930617,0.002407333307553368,0.8929165003930615,0.002407333307553378,0.9026775593988369,0.002178749989926984
standard,ego_facebook,ego-Facebook,social,5,False,degree_based,pa,PA,0.6180767639500475,0.0037434766886434755,0.840135228421708,0.0019598572548570506,0.5670815459361602,0.0018503186547799858,0.5670815459361602,0.0018503186547799858,0.5670815459361602,0.0018503186547799858,0.5938592959776349,0.0019111399087931578
standard,ego_facebook,ego-Facebook,social,5,False,quasi_local_walk,pfp,PFP-l3,0.9304126383339,0.001976718875915001,0.9901262457695429,0.00020658777674651996,0.8962064756357506,0.0008744608639069455,0.8962064756357506,0.0008744608639069455,0.8962064756357506,0.0008744608639069455,0.9021170231155553,0.0008670989961740936
standard,ego_facebook,ego-Facebook,social,5,False,local_similarity,ra,RA,0.9790360803990747,0.0007064532719567595,0.9946903580605791,0.000393014916498489,0.9389044688843722,0.0012240637276878144,0.9389044688843722,0.0012240637276878144,0.9389044688843722,0.0012240637276878144,0.9449809797753348,0.0010893024972065744
standard,ego_facebook,ego-Facebook,social,5,False,enhanced_local,ra_cni,RA-CNI,0.9521240986582367,0.0014338203366914492,0.9904111365230402,0.00034944095187664463,0.8929165003930617,0.002407333307553368,0.8929165003930617,0.002407333307553368,0.8929165003930615,0.002407333307553378,0.9026774574639731,0.0021787460660832965
standard,ego_facebook,ego-Facebook,social,5,False,local_similarity,sa,SA,0.9570033144233662,0.0012300825713068826,0.9912815963224959,0.00041197715306455436,0.9050192595263316,0.0019932083947317544,0.9050192595263316,0.0019932083947317544,0.9050192595263316,0.0019932083947317544,0.912211621149221,0.0015310367200596408
standard,ego_facebook,ego-Facebook,social,5,False,local_similarity,so,SO,0.954826880330842,0.0011740230181089353,0.9902877521589749,0.00042058569476416364,0.9008860404792122,0.002366215546373325,0.9008860404792122,0.002366215546373325,0.9008860404792122,0.002366215546373325,0.9087432426087103,0.0016573406685200266
standard,ego_facebook,ego-Facebook,social,5,False,quasi_local_walk,srw,SRW-l3,0.9802489666462122,0.0005329097075454209,0.9963356036950163,0.00014327722386301924,0.9369922596551186,0.0015248925893842132,0.9369922596551186,0.0015248925893842132,0.9369922596551186,0.0015248925893842132,0.9431622037055943,0.001365612638802472
standard,ego_facebook,ego-Facebook,social,10,False,local_similarity,aa,AA,0.9473580146416969,0.0015207261907748547,0.9935271261697745,0.00041699902504091106,0.8955175866340142,0.0023945917332965643,0.8955175866340142,0.0023945917332965643,0.8955175866340142,0.0023945917332965643,0.9043110235930449,0.0021808570508585227
standard,ego_facebook,ego-Facebook,social,10,False,enhanced_local,car_aa,CAR-AA,0.9270868060648176,0.0017654661782576769,0.9824078507555629,0.0006920007780603681,0.8875124551801827,0.0026152997554242255,0.8875124551801827,0.0026152997554242255,0.8875124551801827,0.0026152997554242255,0.8966858348030939,0.0023745844691790596
standard,ego_facebook,ego-Facebook,social,10,False,enhanced_local,car_cn,CAR-CN,0.9238602042052012,0.0018856092210429358,0.9821520926791554,0.0007012891326364579,0.8836524107944754,0.0030514572577511373,0.8836524107944754,0.0030514572577511373,0.8836524107944754,0.00305145725775111,0.8931112320504211,0.0027531762966114728
standard,ego_facebook,ego-Facebook,social,10,False,enhanced_local,car_ra,CAR-RA,0.9367088649438811,0.0016489266645382677,0.9831562438210012,0.0006845247148755685,0.8989500599431335,0.002941213997505004,0.8989500599431335,0.002941213997505004,0.8989500599431335,0.002941213997505004,0.9076282296201322,0.0026562193920660316
standard,ego_facebook,ego-Facebook,social,10,False,local_similarity,cn,CN,0.9342730937763216,0.0017512123311966702,0.9924804712961924,0.00043203689015509873,0.8848638728751361,0.0027759356112875356,0.8848638728751361,0.0027759356112875356,0.8848638728751361,0.0027759356112875356,0.8943481648755762,0.002515756664641815
standard,ego_facebook,ego-Facebook,social,10,False,quasi_local_path,fl,FL-l3,0.9375485891951725,0.001652508401360768,0.9936084994042007,0.0002290644913496225,0.8814551617039903,0.0028946540990646944,0.8814551617039903,0.0028946540990646944,0.8814551617039903,0.0028946540990646983,0.8912616396750448,0.0026302741663205577
standard,ego_facebook,ego-Facebook,social,10,False,enhanced_local,fsw,FSW,0.9430237643729809,0.0013806555033028178,0.9928054875576606,0.0004217264636549115,0.8854814895688792,0.003019809949412896,0.8854814895688792,0.003019809949412896,0.8854814895688792,0.003019809949412877,0.8955013360518429,0.0026970053228987474
standard,ego_facebook,ego-Facebook,social,10,False,local_similarity,hdi,HDI,0.9163635264051015,0.002019684866733279,0.9894512155038864,0.00048109489567891396,0.8548505723973261,0.0023081645995585644,0.8548505723973261,0.0023081645995585644,0.8548505723973262,0.002308164599558604,0.8652859124029051,0.0015927617450431776
standard,ego_facebook,ego-Facebook,social,10,False,local_similarity,hpi,HPI,0.7871619323575558,0.005527927850637541,0.9860999720999878,0.0005365395393211007,0.8291604582958998,0.004464857095020639,0.8291604582958998,0.004464857095020639,0.8291604582958998,0.004464857095020643,0.8150893287443459,0.005247232072721848
standard,ego_facebook,ego-Facebook,social,10,False,enhanced_local,ia1,IA1,0.9529997354727394,0.0014550427064558636,0.9940335598360353,0.0004056057879728147,0.9040453102097707,0.002725321017555567,0.9040453102097707,0.002725321017555567,0.9040453102097707,0.002725321017555601,0.9122671295660082,0.002465463610301422
standard,ego_facebook,ego-Facebook,social,10,False,enhanced_local,ia2,IA2,0.9525865882468235,0.0014490330965488552,0.9939951676896417,0.0004027025389258256,0.9034633342544502,0.0024569491637335124,0.9034633342544502,0.0024569491637335124,0.9034633342544502,0.0024569491637335124,0.911717154960483,0.0022267795081444756
standard,ego_facebook,ego-Facebook,social,10,False,local_similarity,ja,JA,0.9208358265917671,0.0019079176301416232,0.9902439423835963,0.0004640587900152708,0.8636514614656423,0.003079925037455156,0.8636514614656423,0.003079925037455156,0.8636514614656423,0.003079925037455126,0.8731292033462216,0.002225320837188544
standard,ego_facebook,ego-Facebook,social,10,False,enhanced_local,lit,LIT-i2,0.9410364399332065,0.0015503619289378276,0.992188257692187,0.0004601030048291962,0.8789491148460782,0.0028761620545013768,0.8789491148460782,0.0028761620545013768,0.8789491148460782,0.0028761620545014136,0.8896970057842243,0.0025715232214394788
standard,ego_facebook,ego-Facebook,social,10,False,local_similarity,llhn,LLHN,0.5229234490266548,0.004701510364171379,0.9588252759153338,0.0008697828599683342,0.5631264868527831,0.007563197536976061,0.5631264868527831,0.007563197536976061,0.5631264868527831,0.007563197536976061,0.5463117518995404,0.0070469042369619116
standard,ego_facebook,ego-Facebook,social,10,False,local_bayesian,lnb_aa,LNB-AA,0.9464389974702344,0.001628316771724507,0.9934153927872721,0.00043602443315463285,0.8956363564166943,0.002590926714605282,0.8956363564166943,0.002590926714605282,0.8956363564166943,0.002590926714605282,0.9043381159569878,0.002350175789115357
standard,ego_facebook,ego-Facebook,social,10,False,local_bayesian,lnb_cn,LNB-CN,0.939021829080988,0.0016412236744330472,0.9927283400867968,0.00041895033562359464,0.8857308908075769,0.00281630398684513,0.8857308908075769,0.00281630398684513,0.8857308908075769,0.00281630398684513,0.8950432099696218,0.002550070916802946
standard,ego_facebook,ego-Facebook,social,10,False,local_bayesian,lnb_ra,LNB-RA,0.9620396648544824,0.00136782305609787,0.9945885743737957,0.00040531081958257003,0.9098531925731169,0.0023171552319466767,0.9098531925731169,0.0023171552319466767,0.9098531925731169,0.0023171552319466767,0.918318956353487,0.0020887089036883536
standard,ego_facebook,ego-Facebook,social,10,False,quasi_local_path,lpi,LPI-beta-0.001,0.936903556598215,0.0016752356974898855,0.9935719323010606,0.0002299396890876419,0.8813957764600021,0.0028532390081455004,0.8813957764600021,0.0028532390081455004,0.8813957764600021,0.0028532390081455004,0.8911378033839343,0.0025974854248500523
standard,ego_facebook,ego-Facebook,social,10,False,quasi_local_walk,lrw,LRW-l3,0.9547320847208127,0.0015216650885264387,0.9953875503844776,0.0002203414585383035,0.893154043484903,0.002942510626905991,0.893154043484903,0.002942510626905991,0.893154043484903,0.002942510626905991,0.9029024211882952,0.002667515914145832
standard,ego_facebook,ego-Facebook,social,10,False,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,0.9153460975135264,0.002420670159180179,0.9903718987310913,0.00034784245235996986,0.8502422650506354,0.0028763848076826582,0.8502422650506354,0.0028763848076826582,0.8502422650506354,0.0028763848076826834,0.8628587073391906,0.0026487358370144835
standard,ego_facebook,ego-Facebook,social,10,False,degree_based,pa,PA,0.49375525447121615,0.003115350956393457,0.8402369997346278,0.0018417114633014497,0.4853318108807191,0.002489634112913102,0.4853318108807191,0.002489634112913102,0.4853318108807191,0.002489634112913102,0.5122500577961603,0.0024202073958224644
standard,ego_facebook,ego-Facebook,social,10,False,quasi_local_walk,pfp,PFP-l3,0.8705859057822831,0.002971994274669939,0.9900402007237407,0.00018493150966525336,0.8408950393548288,0.001087554510595614,0.8408950393548288,0.001087554510595614,0.8408950393548288,0.001087554510595618,0.8475242501029723,0.00116076677660809
standard,ego_facebook,ego-Facebook,social,10,False,local_similarity,ra,RA,0.9628443718485704,0.001249270737606789,0.9946526943061533,0.0004017665806534803,0.9102688921022188,0.001894560435807185,0.9102688921022188,0.001894560435807185,0.9102688921022188,0.001894560435807178,0.9187558805449832,0.0017170987816704497
standard,ego_facebook,ego-Facebook,social,10,False,enhanced_local,ra_cni,RA-CNI,0.9153427199289634,0.0024206684133129272,0.9903713737602707,0.000347851475157272,0.8502422650506354,0.0028763848076826582,0.8502422650506354,0.0028763848076826582,0.8502422650506354,0.0028763848076826834,0.8628585747271877,0.002648733149015773
standard,ego_facebook,ego-Facebook,social,10,False,local_similarity,sa,SA,0.9229788309863738,0.001953400713718787,0.9912292708901272,0.00043991079224225266,0.8649460758653387,0.002235799685755449,0.8649460758653387,0.002235799685755449,0.8649460758653387,0.0022357996857554252,0.8738891308903153,0.001588355077751599
standard,ego_facebook,ego-Facebook,social,10,False,local_similarity,so,SO,0.9208358265917671,0.0019079176301416232,0.9902439423835963,0.0004640587900152708,0.8636514614656423,0.003079925037455156,0.8636514614656423,0.003079925037455156,0.8636514614656423,0.003079925037455126,0.8731292033462216,0.002225320837188544
standard,ego_facebook,ego-Facebook,social,10,False,quasi_local_walk,srw,SRW-l3,0.9625983717298858,0.0011780160422144496,0.9962895628799389,0.00015262037329894965,0.9058743692358778,0.002309381064311816,0.9058743692358778,0.002309381064311816,0.9058743692358778,0.002309381064311816,0.9146312867622525,0.00209451555743685
standard,email_eu_core,email-Eu-core,communication,1,True,local_similarity,aa,AA,0.9462524195021652,0.0022705956202612077,0.9486737209344351,0.001667788113319797,0.8861991765311374,0.004182935625379039,0.8861991765311374,0.004182935625379039,0.8861991765311374,0.00418293562537901,0.8993107877558242,0.0037261598606244963
standard,email_eu_core,email-Eu-core,communication,1,True,enhanced_local,car_aa,CAR-AA,0.9250879051329217,0.0026806305489729195,0.9265218543976677,0.002310543833968551,0.879700150881314,0.003364340518145541,0.879700150881314,0.003364340518145541,0.879700150881314,0.003364340518145569,0.8937946624514203,0.002915672538419509
standard,email_eu_core,email-Eu-core,communication,1,True,enhanced_local,car_cn,CAR-CN,0.9221705173343449,0.002807458988475884,0.9251641479489517,0.002300946375739999,0.8785727419489643,0.002589570342980511,0.8785727419489643,0.002589570342980511,0.8785727419489643,0.0025895703429804793,0.892559522121546,0.0022532136949111803
standard,email_eu_core,email-Eu-core,communication,1,True,enhanced_local,car_ra,CAR-RA,0.9303614283667718,0.0023878705338908845,0.9298279549283418,0.0022421314277944375,0.8850056085619646,0.0015292271156049804,0.8850056085619646,0.0015292271156049804,0.8850056085619646,0.0015292271156049843,0.8989738982859485,0.0013026429044705684
standard,email_eu_core,email-Eu-core,communication,1,True,local_similarity,cn,CN,0.9352576578681011,0.0023076035397190135,0.9437049488860824,0.0016539467273647879,0.8789706859161311,0.0047087605715388755,0.8789706859161311,0.0047087605715388755,0.878970685916131,0.004708760571538844,0.8927505752976026,0.004149828173465187
standard,email_eu_core,email-Eu-core,communication,1,True,quasi_local_path,fl,FL-l3,0.9431876512780061,0.002203082388765147,0.9470139295221014,0.0015925734252623652,0.8765170830199137,0.003190525947006103,0.8765170830199137,0.003190525947006103,0.8765170830199137,0.003190525947006103,0.8905749314262803,0.0028834354326948983
standard,email_eu_core,email-Eu-core,communication,1,True,enhanced_local,fsw,FSW,0.9399243951367581,0.0018429384686795664,0.9417941712951367,0.0013609450711917037,0.8730684992367956,0.0027082168556681035,0.8730684992367956,0.0027082168556681035,0.8730684992367956,0.0027082168556681035,0.8879763449377425,0.0023408068379924046
standard,email_eu_core,email-Eu-core,communication,1,True,local_similarity,hdi,HDI,0.9177428957495929,0.0023040024812150976,0.9248213785051265,0.0017646581711207234,0.8472709177366923,0.002529953639754519,0.8472709177366923,0.002529953639754519,0.8472709177366923,0.002529953639754519,0.8629933546291706,0.003158804236739495
standard,email_eu_core,email-Eu-core,communication,1,True,local_similarity,hpi,HPI,0.8408120306171174,0.0049701293093694495,0.907097230351656,0.0026241620327854126,0.8483320136716946,0.0028164905615528165,0.8483320136716946,0.0028164905615528165,0.8483320136716946,0.0028164905615528165,0.8398267698129862,0.005285209624532289
standard,email_eu_core,email-Eu-core,communication,1,True,enhanced_local,ia1,IA1,0.9517081711157557,0.0019201102784763653,0.9522493957896969,0.0019428932964290573,0.8913721841719783,0.002450192943956553,0.8913721841719783,0.002450192943956553,0.8913721841719783,0.0024501929439564923,0.9045392198981869,0.002170546634231579
