benchmark,network_id,network,domain,fold,family,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,method,family_scoring_seconds
revision,ca_grqc,ca-GrQc,scientific_collaboration,5,enhanced_local,ra_cni,0.9795501324458197,0.9794947531882634,0.9638424177010254,0.9638424177010254,0.9638424177010254,0.9695000719387911,1853,1853,1853,3706,RA-CNI,0.35947309620678425
revision,ca_grqc,ca-GrQc,scientific_collaboration,5,enhanced_local,ia2,0.9653363431543542,0.9651570694275323,0.9330814894765246,0.9330814894765246,0.9330814894765246,0.9438996597146891,1853,1853,1853,3706,IA2,0.35947309620678425
revision,ca_grqc,ca-GrQc,scientific_collaboration,5,enhanced_local,car_ra,0.8609242620947721,0.86058459189733,0.7852131678359417,0.7852131678359417,0.7852131678359417,0.8170739338951863,1853,1853,1853,3706,CAR-RA,0.35947309620678425
revision,ca_grqc,ca-GrQc,scientific_collaboration,5,enhanced_local,fsw,0.9646318567227381,0.964616967161957,0.9330814894765246,0.9330814894765246,0.9330814894765246,0.9438241165358443,1853,1853,1853,3706,FSW,0.35947309620678425
revision,ca_hepth,ca-HepTh,scientific_collaboration,1,enhanced_local,ra_cni,0.9675333054096762,0.967174203127026,0.9406307977736549,0.9406307977736549,0.9406307977736549,0.9492402791811505,3234,3234,3234,6468,RA-CNI,0.16945695085451007
revision,ca_hepth,ca-HepTh,scientific_collaboration,1,enhanced_local,ia2,0.937926952375052,0.9379691045474241,0.891156462585034,0.891156462585034,0.891156462585034,0.9068440900618411,3234,3234,3234,6468,IA2,0.16945695085451007
revision,ca_hepth,ca-HepTh,scientific_collaboration,1,enhanced_local,car_ra,0.740771968462561,0.7406919618356141,0.6576994434137291,0.6576994434137291,0.6576994434137291,0.6973484422640475,3234,3234,3234,6468,CAR-RA,0.16945695085451007
revision,ca_hepth,ca-HepTh,scientific_collaboration,1,enhanced_local,fsw,0.937043047604885,0.9375591131488296,0.891156462585034,0.891156462585034,0.891156462585034,0.9067304885946244,3234,3234,3234,6468,FSW,0.16945695085451007
revision,ca_hepth,ca-HepTh,scientific_collaboration,2,enhanced_local,ra_cni,0.9689120527999042,0.9685044760581469,0.943104514533086,0.943104514533086,0.943104514533086,0.9513556863072903,3234,3234,3234,6468,RA-CNI,0.1465360620059073
revision,ca_hepth,ca-HepTh,scientific_collaboration,2,enhanced_local,ia2,0.9399417011750314,0.939851928852724,0.8945578231292517,0.8945578231292517,0.8945578231292517,0.9098326242061839,3234,3234,3234,6468,IA2,0.1465360620059073
