benchmark,network_id,network,domain,fold,family,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,method,family_scoring_seconds
revision,power_grid,power-grid,infrastructure,1,quasi_local_path,lpi,0.8381076019803726,0.7750385629923057,0.6858006042296072,0.6858006042296072,0.6858006042296072,0.7438217378210025,331,331,331,662,LPI-beta-0.001,0.010863584000617266
revision,power_grid,power-grid,infrastructure,2,quasi_local_path,lpi,0.839811122420649,0.7818156095690986,0.6948640483383686,0.6948640483383686,0.6948640483383686,0.7515048174106814,331,331,331,662,LPI-beta-0.001,0.010455998126417398
revision,power_grid,power-grid,infrastructure,3,quasi_local_path,lpi,0.845937280930899,0.7688821752265861,0.6888217522658611,0.6888217522658611,0.6888217522658611,0.7475620561700321,331,331,331,662,LPI-beta-0.001,0.010789204854518175
revision,power_grid,power-grid,infrastructure,4,quasi_local_path,lpi,0.8434326757519804,0.7752576190432727,0.6858006042296072,0.6858006042296072,0.6858006042296072,0.7449317576398047,331,331,331,662,LPI-beta-0.001,0.010112423915416002
revision,power_grid,power-grid,infrastructure,5,quasi_local_path,lpi,0.8179060189673203,0.7536179981634528,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.7041482716591762,330,330,330,660,LPI-beta-0.001,0.010111239738762379
revision,power_1138_bus,power-1138-bus,infrastructure,1,quasi_local_path,lpi,0.8479000421335885,0.814792899408284,0.7230769230769231,0.7230769230769231,0.723076923076923,0.7954423420197312,65,65,65,130,LPI-beta-0.001,0.0025755809620022774
revision,power_1138_bus,power-1138-bus,infrastructure,2,quasi_local_path,lpi,0.8535831413360091,0.8001708984375,0.734375,0.734375,0.734375,0.8021458258562992,64,64,64,128,LPI-beta-0.001,0.002567548304796219
revision,power_1138_bus,power-1138-bus,infrastructure,3,quasi_local_path,lpi,0.9054857440236488,0.8515625,0.8125,0.8125,0.8125,0.8636864482155262,64,64,64,128,LPI-beta-0.001,0.0025603841058909893
revision,power_1138_bus,power-1138-bus,infrastructure,4,quasi_local_path,lpi,0.9095162637263314,0.839599609375,0.8125,0.8125,0.8125,0.8632887197999035,64,64,64,128,LPI-beta-0.001,0.0025729662738740444
revision,power_1138_bus,power-1138-bus,infrastructure,5,quasi_local_path,lpi,0.828247802867291,0.7578125,0.6875,0.6875,0.6875,0.7672965026843697,64,64,64,128,LPI-beta-0.001,0.002570686861872673
