benchmark,network_id,network,domain,fold,family,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,distinct_score_count,tie_group_count,tied_candidate_count,tied_candidate_ratio,largest_tie_group,cutoff_score,cutoff_tie_size,cutoff_tie_positive_count,cutoff_tie_negative_count,cutoff_slots_in_tie,cutoff_tie_crosses_boundary,method,family_scoring_seconds
standard,socfb_middlebury45,socfb-Middlebury45,social,3,local_bayesian,lnb_ra,0.9529110532495852,0.9554746512307133,0.89353299325325,0.89353299325325,0.89353299325325,0.9026727901300721,24308,24308,24308,48616,32152,856,17320,0.35626131314793485,13546,0.10894133738925996,1,0,1,1,False,LNB-RA,2.4793129307217896
standard,socfb_middlebury45,socfb-Middlebury45,social,4,local_bayesian,lnb_cn,0.9494355806315953,0.9532749998652853,0.889542537436235,0.889542537436235,0.889542537436235,0.8987916744745797,24308,24308,24308,48616,32093,908,17431,0.3585445120947836,13548,10.455223671810044,1,0,1,1,False,LNB-CN,2.62322183791548
standard,socfb_middlebury45,socfb-Middlebury45,social,4,local_bayesian,lnb_aa,0.9518220432186946,0.9552804616819056,0.8923811090998848,0.8923811090998848,0.8923811090998848,0.9014982837505952,24308,24308,24308,48616,32094,908,17430,0.35852394273490207,13548,2.2916628533186043,1,1,0,1,False,LNB-AA,2.62322183791548
standard,socfb_middlebury45,socfb-Middlebury45,social,4,local_bayesian,lnb_ra,0.9546902480969613,0.957508491960545,0.8957956228402172,0.8957956228402172,0.8957956228402172,0.9047769046491564,24308,24308,24308,48616,32094,908,17430,0.35852394273490207,13548,0.1088199869550483,1,0,1,1,False,LNB-RA,2.62322183791548
standard,socfb_middlebury45,socfb-Middlebury45,social,5,local_bayesian,lnb_cn,0.949530921125748,0.9526612719180532,0.8871518492615296,0.8871518492615296,0.8871518492615296,0.8967576418007812,24307,24307,24307,48614,32045,901,17470,0.35936150080223805,13558,10.312236839720981,1,1,0,1,False,LNB-CN,1.809182251803577
standard,socfb_middlebury45,socfb-Middlebury45,social,5,local_bayesian,lnb_aa,0.9521468770157494,0.9548942686243541,0.8906899247130456,0.8906899247130456,0.8906899247130456,0.9000944797922751,24307,24307,24307,48614,32048,901,17467,0.3592997901838976,13558,2.2383705546330503,1,0,1,1,False,LNB-AA,1.809182251803577
standard,socfb_middlebury45,socfb-Middlebury45,social,5,local_bayesian,lnb_ra,0.9558525136682507,0.9578716906554324,0.8960381783025466,0.8960381783025466,0.8960381783025466,0.9051445875273928,24307,24307,24307,48614,32048,901,17467,0.3592997901838976,13558,0.10672013323599924,1,1,0,1,False,LNB-RA,1.809182251803577
standard,ca_grqc,ca-GrQc,scientific_collaboration,1,local_bayesian,lnb_cn,0.965089610260867,0.9650143624390547,0.9390178089584458,0.9390178089584458,0.9390178089584458,0.9488366971728291,1853,1853,1853,3706,1394,127,2439,0.6581219643820831,1971,0.0,1971,127,1844,118,True,LNB-CN,0.3304195748642087
standard,ca_grqc,ca-GrQc,scientific_collaboration,1,local_bayesian,lnb_aa,0.9654889840747682,0.9653463746163293,0.9390178089584458,0.9390178089584458,0.9390178089584458,0.948883585252183,1853,1853,1853,3706,1403,125,2428,0.6551538046411225,1971,0.0,1971,127,1844,118,True,LNB-AA,0.3304195748642087
standard,ca_grqc,ca-GrQc,scientific_collaboration,1,local_bayesian,lnb_ra,0.9655408774581609,0.9653938465329046,0.9390178089584458,0.9390178089584458,0.9390178089584458,0.9488895000578907,1853,1853,1853,3706,1403,125,2428,0.6551538046411225,1971,0.0,1971,127,1844,118,True,LNB-RA,0.3304195748642087
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,local_bayesian,lnb_cn,0.9683161701435559,0.9682875947727305,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9493466251545492,1853,1853,1853,3706,1404,138,2440,0.6583917970858068,1963,0.0,1963,116,1847,110,True,LNB-CN,0.08976855501532555
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,local_bayesian,lnb_aa,0.9684280230498161,0.9683620062738654,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9493595216295603,1853,1853,1853,3706,1416,138,2428,0.6551538046411225,1963,0.0,1963,116,1847,110,True,LNB-AA,0.08976855501532555
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,local_bayesian,lnb_ra,0.9684226652746695,0.9683550165438174,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9493589990871679,1853,1853,1853,3706,1416,138,2428,0.6551538046411225,1963,0.0,1963,116,1847,110,True,LNB-RA,0.08976855501532555
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,local_bayesian,lnb_cn,0.9720060348966197,0.971936670715856,0.9471127900701565,0.9471127900701565,0.9471127900701565,0.9556847727731727,1853,1853,1853,3706,1425,154,2435,0.6570426335671884,1946,0.0,1946,102,1844,93,True,LNB-CN,0.20590655598789454
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,local_bayesian,lnb_aa,0.9721297693542299,0.9720339444590226,0.9471127900701565,0.9471127900701565,0.9471127900701565,0.9556995392965474,1853,1853,1853,3706,1431,155,2430,0.6556934700485699,1946,0.0,1946,102,1844,93,True,LNB-AA,0.20590655598789454
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,local_bayesian,lnb_ra,0.972122034625988,0.9720287021614865,0.9471127900701565,0.9471127900701565,0.9471127900701565,0.9556986051234243,1853,1853,1853,3706,1431,155,2430,0.6556934700485699,1946,0.0,1946,102,1844,93,True,LNB-RA,0.20590655598789454
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,local_bayesian,lnb_cn,0.9618178844180789,0.9618346177447694,0.9325418240690772,0.9325418240690772,0.9325418240690772,0.9432937305606809,1853,1853,1853,3706,1418,136,2424,0.6540744738262277,1973,0.0,1973,136,1837,120,True,LNB-CN,0.08601083420217037
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,local_bayesian,lnb_aa,0.9621982090898438,0.9620780933414376,0.9325418240690772,0.9325418240690772,0.9325418240690772,0.943341918738833,1853,1853,1853,3706,1427,138,2417,0.652185644900162,1973,0.0,1973,136,1837,120,True,LNB-AA,0.08601083420217037
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,local_bayesian,lnb_ra,0.9623335442754497,0.962172163458332,0.9325418240690772,0.9325418240690772,0.9325418240690772,0.9433586135021561,1853,1853,1853,3706,1427,138,2417,0.652185644900162,1973,0.0,1973,136,1837,120,True,LNB-RA,0.08601083420217037
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,local_bayesian,lnb_cn,0.9645357832196493,0.9645314885882463,0.9330814894765246,0.9330814894765246,0.9330814894765246,0.9438028850296614,1853,1853,1853,3706,1431,135,2410,0.650296815974096,1967,0.0,1967,127,1840,114,True,LNB-CN,0.08368977392092347
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,local_bayesian,lnb_aa,0.9651108556025464,0.9649657255674714,0.9330814894765246,0.9330814894765246,0.9330814894765246,0.9438723780522321,1853,1853,1853,3706,1439,136,2403,0.6484079870480303,1967,0.0,1967,127,1840,114,True,LNB-AA,0.08368977392092347
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,local_bayesian,lnb_ra,0.9653439129849866,0.9651591080987963,0.9330814894765246,0.9330814894765246,0.9330814894765246,0.9438996979284211,1853,1853,1853,3706,1439,136,2403,0.6484079870480303,1967,0.0,1967,127,1840,114,True,LNB-RA,0.08368977392092347
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,local_bayesian,lnb_cn,0.9377456265624471,0.9378893627502162,0.891156462585034,0.891156462585034,0.891156462585034,0.9068185348461798,3234,3234,3234,6468,1954,284,4798,0.7418058132343847,3619,0.0,3619,396,3223,385,True,LNB-CN,0.3575170082040131
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,local_bayesian,lnb_aa,0.9379893195290904,0.9380126565721582,0.891156462585034,0.891156462585034,0.891156462585034,0.9068495208734084,3234,3234,3234,6468,1979,276,4765,0.7367037724180582,3619,0.0,3619,396,3223,385,True,LNB-AA,0.3575170082040131
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,local_bayesian,lnb_ra,0.9380341020215568,0.9380321617599645,0.891156462585034,0.891156462585034,0.891156462585034,0.9068554556561571,3234,3234,3234,6468,1979,276,4765,0.7367037724180582,3619,0.0,3619,396,3223,385,True,LNB-RA,0.3575170082040131
standard,ca_hepth,ca-HepTh,scientific_collaboration,2,local_bayesian,lnb_cn,0.9400676977524697,0.9399275114554734,0.8945578231292517,0.8945578231292517,0.8945578231292517,0.9098461779322259,3234,3234,3234,6468,1960,297,4805,0.7428880643166358,3610,0.0,3610,386,3224,376,True,LNB-CN,0.1408488480374217
standard,ca_hepth,ca-HepTh,scientific_collaboration,2,local_bayesian,lnb_aa,0.9401015819703058,0.939956291168854,0.8945578231292517,0.8945578231292517,0.8945578231292517,0.9098499080340562,3234,3234,3234,6468,1985,296,4779,0.7388682745825603,3610,0.0,3610,386,3224,376,True,LNB-AA,0.1408488480374217
standard,ca_hepth,ca-HepTh,scientific_collaboration,2,local_bayesian,lnb_ra,0.9400620053243931,0.9399277982964704,0.8945578231292517,0.8945578231292517,0.8945578231292517,0.9098454025921511,3234,3234,3234,6468,1985,296,4779,0.7388682745825603,3610,0.0,3610,386,3224,376,True,LNB-RA,0.1408488480374217
standard,ca_hepth,ca-HepTh,scientific_collaboration,3,local_bayesian,lnb_cn,0.9359947151136297,0.935926270772547,0.8868274582560297,0.8868274582560297,0.8868274582560297,0.9031424897421628,3234,3234,3234,6468,1928,304,4844,0.7489177489177489,3633,0.0,3633,410,3223,399,True,LNB-CN,0.1351725859567523
standard,ca_hepth,ca-HepTh,scientific_collaboration,3,local_bayesian,lnb_aa,0.9361659379290153,0.9360459790820247,0.8868274582560297,0.8868274582560297,0.8868274582560297,0.9031625043219239,3234,3234,3234,6468,1958,301,4811,0.7438157081014224,3633,0.0,3633,410,3223,399,True,LNB-AA,0.1351725859567523
standard,ca_hepth,ca-HepTh,scientific_collaboration,3,local_bayesian,lnb_ra,0.9361009877405431,0.9360057257287577,0.8868274582560297,0.8868274582560297,0.8868274582560297,0.9031548087558012,3234,3234,3234,6468,1958,301,4811,0.7438157081014224,3633,0.0,3633,410,3223,399,True,LNB-RA,0.1351725859567523
standard,ca_hepth,ca-HepTh,scientific_collaboration,4,local_bayesian,lnb_cn,0.9333609804464507,0.9332588885332062,0.8815708101422387,0.8815708101422387,0.8815708101422387,0.8986221013389599,3234,3234,3234,6468,1956,290,4802,0.7424242424242424,3652,0.0,3652,428,3224,418,True,LNB-CN,0.13539581699296832
standard,ca_hepth,ca-HepTh,scientific_collaboration,4,local_bayesian,lnb_aa,0.9334338223009608,0.933318742687945,0.8815708101422387,0.8815708101422387,0.8815708101422387,0.8986302195140048,3234,3234,3234,6468,1981,286,4773,0.7379406307977736,3652,0.0,3652,428,3224,418,True,LNB-AA,0.13539581699296832
standard,ca_hepth,ca-HepTh,scientific_collaboration,4,local_bayesian,lnb_ra,0.9333081531077139,0.9332466499839943,0.8815708101422387,0.8815708101422387,0.8815708101422387,0.8986150946759937,3234,3234,3234,6468,1981,286,4773,0.7379406307977736,3652,0.0,3652,428,3224,418,True,LNB-RA,0.13539581699296832
standard,ca_hepth,ca-HepTh,scientific_collaboration,5,local_bayesian,lnb_cn,0.9347854354931842,0.934949751198039,0.8855552118775132,0.8855552118775132,0.8855552118775132,0.9019961482079818,3233,3233,3233,6466,1895,292,4863,0.75208784410764,3642,0.0,3642,416,3226,409,True,LNB-CN,0.22985015390440822
standard,ca_hepth,ca-HepTh,scientific_collaboration,5,local_bayesian,lnb_aa,0.9350886574787174,0.9351109599055287,0.8855552118775132,0.8855552118775132,0.8855552118775132,0.9020343986792976,3233,3233,3233,6466,1923,297,4840,0.7485307763686978,3642,0.0,3642,416,3226,409,True,LNB-AA,0.22985015390440822
standard,ca_hepth,ca-HepTh,scientific_collaboration,5,local_bayesian,lnb_ra,0.9351332873505356,0.9351425319372627,0.8855552118775132,0.8855552118775132,0.8855552118775132,0.9020395448643074,3233,3233,3233,6466,1923,297,4840,0.7485307763686978,3642,0.0,3642,416,3226,409,True,LNB-RA,0.22985015390440822
standard,email_eu_core,email-Eu-core,communication,1,local_bayesian,lnb_cn,0.9437513315354533,0.9474217194414932,0.8872679045092838,0.8872679045092838,0.8872679045092838,0.8991309983312094,3016,3016,3016,6032,3621,124,2535,0.4202586206896552,1967,6.296372574538344,1,1,0,1,False,LNB-CN,0.17186708794906735
standard,email_eu_core,email-Eu-core,communication,1,local_bayesian,lnb_aa,0.9472977036159829,0.9501521834917576,0.889920424403183,0.889920424403183,0.889920424403183,0.9017529250238543,3016,3016,3016,6032,3622,123,2533,0.4199270557029178,1967,1.490678693986413,1,0,1,1,False,LNB-AA,0.17186708794906735
standard,email_eu_core,email-Eu-core,communication,1,local_bayesian,lnb_ra,0.9502673914441756,0.9522944934707203,0.8925729442970822,0.8925729442970822,0.8925729442970822,0.9046358639284299,3016,3016,3016,6032,3622,123,2533,0.4199270557029178,1967,0.10527882981313837,1,1,0,1,False,LNB-RA,0.17186708794906735
standard,email_eu_core,email-Eu-core,communication,2,local_bayesian,lnb_cn,0.9435085428867082,0.9459871182165499,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8978825729568163,3016,3016,3016,6032,3672,142,2502,0.41478779840848806,1886,6.616041350746917,1,1,0,1,False,LNB-CN,0.1348611949943006
standard,email_eu_core,email-Eu-core,communication,2,local_bayesian,lnb_aa,0.9470840772658822,0.9486061078316177,0.8869363395225465,0.8869363395225465,0.8869363395225464,0.9002631245222468,3016,3016,3016,6032,3673,142,2501,0.4146220159151194,1886,1.5853199565280898,1,0,1,1,False,LNB-AA,0.1348611949943006
standard,email_eu_core,email-Eu-core,communication,2,local_bayesian,lnb_ra,0.949951194709944,0.9502882284755398,0.8859416445623343,0.8859416445623343,0.8859416445623343,0.8998365309103445,3016,3016,3016,6032,3673,142,2501,0.4146220159151194,1886,0.1099872823149014,1,1,0,1,False,LNB-RA,0.1348611949943006
standard,email_eu_core,email-Eu-core,communication,3,local_bayesian,lnb_cn,0.9455449695578936,0.9483785966445976,0.8803050397877984,0.8803050397877984,0.8803050397877984,0.8944056624929582,3016,3016,3016,6032,3679,150,2503,0.41495358090185674,1925,6.6626121860613985,1,0,1,1,False,LNB-CN,0.13422506814822555
standard,email_eu_core,email-Eu-core,communication,3,local_bayesian,lnb_aa,0.9492417238627101,0.95110609244067,0.8859416445623343,0.8859416445623343,0.8859416445623343,0.8995810581250858,3016,3016,3016,6032,3679,150,2503,0.41495358090185674,1925,1.6079320317953898,1,0,1,1,False,LNB-AA,0.13422506814822555
standard,email_eu_core,email-Eu-core,communication,3,local_bayesian,lnb_ra,0.9514334357161731,0.9528078915105291,0.8902519893899205,0.8902519893899205,0.8902519893899205,0.9034590202318363,3016,3016,3016,6032,3679,150,2503,0.41495358090185674,1925,0.11053130279049857,1,0,1,1,False,LNB-RA,0.13422506814822555
standard,email_eu_core,email-Eu-core,communication,4,local_bayesian,lnb_cn,0.947321736575586,0.948987198689219,0.8922413793103449,0.8922413793103449,0.8922413793103449,0.904844079019274,3016,3016,3016,6032,3621,122,2533,0.4199270557029178,1995,6.276931427169517,1,0,1,1,False,LNB-CN,0.13237272994592786
standard,email_eu_core,email-Eu-core,communication,4,local_bayesian,lnb_aa,0.9502873825780744,0.9512072329538659,0.8958885941644562,0.8958885941644562,0.8958885941644562,0.9082750734877515,3016,3016,3016,6032,3622,121,2531,0.41959549071618035,1995,1.5227338019736094,1,0,1,1,False,LNB-AA,0.13237272994592786
standard,email_eu_core,email-Eu-core,communication,4,local_bayesian,lnb_ra,0.9517999461595273,0.9522827303892942,0.894893899204244,0.894893899204244,0.894893899204244,0.9076146268774036,3016,3016,3016,6032,3622,121,2531,0.41959549071618035,1995,0.10010215041540121,1,0,1,1,False,LNB-RA,0.13237272994592786
standard,email_eu_core,email-Eu-core,communication,5,local_bayesian,lnb_cn,0.9485268829277107,0.9505509489589091,0.8839137645107794,0.8839137645107794,0.8839137645107795,0.8977791570880964,3015,3015,3015,6030,3683,131,2478,0.4109452736318408,1929,6.902949351671859,1,1,0,1,False,LNB-CN,0.23563753115013242
