benchmark,network_id,network,domain,family,method_id,method,average_precision_mean,average_precision_std,roc_auc_mean,roc_auc_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,ndcg_mean,ndcg_std,distinct_score_count_mean,distinct_score_count_std,tie_group_count_mean,tie_group_count_std,tied_candidate_count_mean,tied_candidate_count_std,tied_candidate_ratio_mean,tied_candidate_ratio_std,largest_tie_group_mean,largest_tie_group_std,cutoff_tie_size_mean,cutoff_tie_size_std,cutoff_tie_positive_count_mean,cutoff_tie_positive_count_std,cutoff_tie_negative_count_mean,cutoff_tie_negative_count_std,cutoff_slots_in_tie_mean,cutoff_slots_in_tie_std,cutoff_tie_crosses_boundary_mean,cutoff_tie_crosses_boundary_std
standard,ca_hepth,ca-HepTh,scientific_collaboration,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,0.967891496116778,0.0018166891323755565,0.9675374445233553,0.0018592376072024616,0.9416164587478273,0.0034369754141358165,0.9416164587478273,0.0034369754141358165,0.9416164587478273,0.0034369754141358165,0.9500852009094981,0.0029244984702662936,2743.8,15.833508770957891,117.8,4.147288270665543,3841.6,17.41551032844005,0.593976207022471,0.0027132962033678825,3354.6,17.18429515575196,3354.6,17.18429515575196,196.0,12.649110640673516,3158.6,7.402702209328753,120.8,17.340703561274555,1.0,0.0
standard,ca_hepth,ca-HepTh,scientific_collaboration,quasi_local_path,fl,FL-l3,0.9678464769819755,0.0019264698168619115,0.9677248014786739,0.0019197329516751787,0.9416164587478273,0.0034369754141358165,0.9416164587478273,0.0034369754141358165,0.9416164587478273,0.0034369754141358165,0.9501044336204376,0.002935635684504437,485.8,21.382235617446547,199.6,8.173126696681019,6181.4,25.919104922817112,0.9557485604257732,0.0039768961078911974,3354.6,17.18429515575196,3354.6,17.18429515575196,196.0,12.649110640673516,3158.6,7.402702209328753,120.8,17.340703561274555,1.0,0.0
standard,email_eu_core,email-Eu-core,communication,quasi_local_path,lpi,LPI-beta-0.001,0.94318227132825,0.0022028763209659954,0.9470129401040375,0.0015923515857207123,0.8765170830199137,0.003190525947006103,0.8765170830199137,0.003190525947006103,0.8765170830199137,0.003190525947006103,0.8905739775916649,0.0028830112564336213,3235.0,29.63950067055786,622.4,9.581231653602776,3419.0,34.83532689670067,0.5668478782040285,0.005767611466089904,316.4,11.260550608207396,2.4,1.51657508881031,1.0,0.7071067811865476,1.4,2.0736441353327724,2.2,1.6431676725154984,0.2,0.447213595499958
standard,email_eu_core,email-Eu-core,communication,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,0.9298167080432911,0.0029829276308542944,0.9371391257466362,0.0027954989764956573,0.8653092187163212,0.004548238892930065,0.8653092187163212,0.004548238892930065,0.8653092187163212,0.004548238892930065,0.8795262470860251,0.003900193452294923,5697.6,9.316651759081584,18.0,0.9999999999999996,352.0,8.573214099741124,0.05835927568171521,0.0014196349753912297,316.4,11.260550608207396,1.0,0.0,0.4,0.5477225575051661,0.6,0.5477225575051661,1.0,0.0,0.0,0.0
standard,email_eu_core,email-Eu-core,communication,quasi_local_path,fl,FL-l3,0.9431876512780061,0.002203082388765147,0.9470139295221014,0.0015925734252623652,0.8765170830199137,0.003190525947006103,0.8765170830199137,0.003190525947006103,0.8765170830199137,0.003190525947006103,0.8905749314262803,0.0028834354326948983,3239.6,28.13894098931227,618.0,9.924716620639616,3410.0,32.30325061042619,0.5653557587834479,0.005350168286631966,316.4,11.260550608207396,2.4,1.51657508881031,1.0,0.7071067811865476,1.4,2.0736441353327724,2.2,1.6431676725154984,0.2,0.447213595499958
standard,email_univ,email-univ,communication,quasi_local_path,lpi,LPI-beta-0.001,0.9290820504174946,0.004908182292945313,0.9291380173498466,0.006493296779332048,0.8684876722029097,0.0039921044719378705,0.8684876722029097,0.0039921044719378705,0.8684876722029097,0.00399210447193789,0.8882126885947844,0.003267967637039816,281.4,4.878524367060193,142.6,5.549774770204643,1588.8,7.224956747275359,0.9196564793356508,0.003913274014106002,591.8,13.773162309360917,42.6,2.701851217221259,19.2,3.2710854467592245,23.4,2.701851217221259,13.2,12.457929201917949,1.0,0.0
standard,email_univ,email-univ,communication,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,0.928739058859885,0.0028631203858520016,0.9268711224946588,0.003936518247006404,0.8643185914767606,0.007951031504353074,0.8643185914767606,0.007951031504353074,0.8643185914767606,0.007951031504353074,0.8844604846203896,0.00632198254339311,1105.2,14.805404418657407,27.2,3.898717737923586,649.6,16.257306049896457,0.3760145755546972,0.00948761994771799,591.8,13.773162309360917,1.2,0.4472135954999579,1.0,0.7071067811865476,0.2,0.4472135954999579,1.2,0.4472135954999579,0.0,0.0
standard,email_univ,email-univ,communication,quasi_local_path,fl,FL-l3,0.9290820504174946,0.004908182292945313,0.9291380173498466,0.006493296779332048,0.8684876722029097,0.0039921044719378705,0.8684876722029097,0.0039921044719378705,0.8684876722029097,0.00399210447193789,0.8882126885947844,0.003267967637039816,281.4,4.878524367060193,142.6,5.549774770204643,1588.8,7.224956747275359,0.9196564793356508,0.003913274014106002,591.8,13.773162309360917,42.6,2.701851217221259,19.2,3.2710854467592245,23.4,2.701851217221259,13.2,12.457929201917949,1.0,0.0
standard,power_grid,power-grid,infrastructure,quasi_local_path,lpi,LPI-beta-0.001,0.7698922947811839,0.010355796488170489,0.7709223929989432,0.010700511397769594,0.6783301290854161,0.023749985010262337,0.6783301290854161,0.023749985010262337,0.6783301290854161,0.023749985010262337,0.7383937281401394,0.019370849937131195,28.6,1.140175425099138,16.2,1.4832396974191324,649.2,1.4832396974191406,0.9812569806829625,0.0013613017470307555,479.0,7.483314773547879,479.0,7.483314773547879,150.0,7.280109889280517,329.0,1.2247448713915934,148.2,7.823042886243182,1.0,0.0
standard,power_grid,power-grid,infrastructure,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,0.7700491469762134,0.009139000489998323,0.7709595172918544,0.010380655363725878,0.6783301290854161,0.023749985010262337,0.6783301290854161,0.023749985010262337,0.6783301290854161,0.023749985010262337,0.7383287581463673,0.019155089512032604,108.2,5.449770637375486,24.4,3.7815340802378077,577.8,8.167006795638176,0.8733507278220269,0.013439989785731894,479.0,7.483314773547879,479.0,7.483314773547879,150.0,7.280109889280517,329.0,1.2247448713915934,148.2,7.823042886243182,1.0,0.0
standard,power_grid,power-grid,infrastructure,quasi_local_path,fl,FL-l3,0.7698922947811839,0.010355796488170489,0.7709223929989432,0.010700511397769594,0.6783301290854161,0.023749985010262337,0.6783301290854161,0.023749985010262337,0.6783301290854161,0.023749985010262337,0.7383937281401394,0.019370849937131195,28.6,1.140175425099138,16.2,1.4832396974191324,649.2,1.4832396974191406,0.9812569806829625,0.0013613017470307555,479.0,7.483314773547879,479.0,7.483314773547879,150.0,7.280109889280517,329.0,1.2247448713915934,148.2,7.823042886243182,1.0,0.0
standard,power_1138_bus,power-1138-bus,infrastructure,quasi_local_path,lpi,LPI-beta-0.001,0.8125898407148406,0.0366536501006167,0.8127876814441567,0.03676901113963352,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554539,0.818371967715166,0.04321074896113296,10.4,1.8165902124584947,6.4,0.8944271909999159,124.4,2.5099800796022254,0.968798076923077,0.01468034770144615,87.0,4.949747468305834,87.0,4.949747468305834,23.6,4.774934554525329,63.4,0.547722557505166,22.8,5.0199601592044525,1.0,0.0
standard,power_1138_bus,power-1138-bus,infrastructure,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,0.8134572618604997,0.03645191810934667,0.812454084227071,0.03652846844621462,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554539,0.8185141071690547,0.043147909046201756,33.8,4.207136793592525,7.0,1.0,101.6,4.393176527297759,0.7912740384615384,0.03377763120775932,87.0,4.949747468305834,87.0,4.949747468305834,23.6,4.774934554525329,63.4,0.547722557505166,22.8,5.0199601592044525,1.0,0.0
standard,power_1138_bus,power-1138-bus,infrastructure,quasi_local_path,fl,FL-l3,0.8125898407148406,0.0366536501006167,0.8127876814441567,0.03676901113963352,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554539,0.818371967715166,0.04321074896113296,10.4,1.8165902124584947,6.4,0.8944271909999159,124.4,2.5099800796022254,0.968798076923077,0.01468034770144615,87.0,4.949747468305834,87.0,4.949747468305834,23.6,4.774934554525329,63.4,0.547722557505166,22.8,5.0199601592044525,1.0,0.0
