benchmark,network_id,network,domain,family,method_id,method,average_precision_mean,average_precision_std,roc_auc_mean,roc_auc_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,ndcg_mean,ndcg_std
revision,email_univ,email-univ,communication,local_similarity,ja,JA,0.8847100433859382,0.0057488766812079225,0.8519978753138598,0.0036942861219578854,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8206208435421425,0.004708024636142697
revision,email_univ,email-univ,communication,local_similarity,sa,SA,0.8824163173402804,0.006113429131687444,0.8511180664508841,0.003950564947139497,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8202217583155177,0.004799238388193442
revision,email_univ,email-univ,communication,local_similarity,so,SO,0.8847100433859382,0.0057488766812079225,0.8519978753138598,0.0036942861219578854,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8206208435421425,0.004708024636142697
revision,email_univ,email-univ,communication,local_similarity,hpi,HPI,0.8675053581041526,0.008887008935593028,0.8483956427079745,0.004428888526785861,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8137451973571098,0.007448641761811161
revision,email_univ,email-univ,communication,local_similarity,hdi,HDI,0.8846735618131998,0.005654951889394768,0.8521408308931406,0.003652291266060643,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8205146933632272,0.0044838950765749746
revision,email_univ,email-univ,communication,local_similarity,llhn,LLHN,0.8556728726203474,0.00831036720261159,0.8445549488416898,0.0047089423924922096,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8125757000732616,0.004710026062122124
revision,power_grid,power-grid,infrastructure,local_similarity,cn,CN,0.7582484215300578,0.013669713545740075,0.6811908547719483,0.012920994984677345,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.6740619845064572,0.01274359674660624
revision,power_grid,power-grid,infrastructure,local_similarity,aa,AA,0.7586298956027593,0.013341290176408177,0.6812485176482228,0.013001361166711307,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.6741608152095189,0.012716297754406811
revision,power_grid,power-grid,infrastructure,local_similarity,ra,RA,0.7584324014035262,0.0133373859535522,0.6812202118281065,0.01300880262657158,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.6741022005268824,0.012693195363970403
revision,power_grid,power-grid,infrastructure,local_similarity,ja,JA,0.7573923144756831,0.014146257857703534,0.6810032402459942,0.01290218184877998,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.673810842214091,0.013122278020047165
